CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
131155500|Cotas de Fundo de Investimento de Índice de Mercado|01012025|31129999|180|A|131150000|5|01
131156000|Cotas de Fundo em Direitos Creditórios|01012025|31129999|181|A|131150000|5|01
131156500|Cotas de Fundo Imobiliário|01012025|31129999|182|A|131150000|5|01
131157000|Cotas de Fundo em Empresas Emergentes|01012025|31129999|183|A|131150000|5|01
131157500|Cotas de Fundo em Participações|01012025|31129999|184|A|131150000|5|01
131159000|Cotas de Fundo de Investimento Liquidez Câmara BM&FBOVESPA Multimercado (FILCB)|01012025|31129999|185|A|131150000|5|01
131159900|Outros|01012025|31129999|186|A|131150000|5|01
131200000|TÍTULOS DE RENDA VARIÁVEL|01012025|31129999|187|S|131000000|5|01
131201000|Ações de Companhias Abertas|01012025|31129999|188|A|131200000|6|01
131202000|Ações de Companhias Fechadas|01012025|31129999|189|A|131200000|6|01
131203000|Bônus de Subscrição de Companhias Abertas|01012025|31129999|190|A|131200000|6|01
131204000|Cotas de Fundos de Renda Variável|01012025|31129999|191|A|131200000|6|01
131209500|Títulos que Compõem o PR de Instituições Autorizadas a Funcionar pelo Banco Central do Brasil|01012025|31129999|192|A|131200000|6|01
131209900|Outros|01012025|31129999|193|A|131200000|6|01
131300000|PARTICIPAÇÕES DE COOPERATIVAS|01012025|31129999|194|S|131000000|5|01
131300500|Participação em Cooperativa Central de Crédito|01012025|31129999|195|A|131300000|6|01
131301000|Participação em Instituição Financeira Controlada por Cooperativa de Crédito|01012025|31129999|196|A|131300000|6|01
131301500|Participação em Cooperativas. Exceto Cooperativa Central de Crédito|01012025|31129999|197|A|131300000|6|01
131302000|Participação Em Empresas Controladas Por Cooperativa Central De Crédito|01012025|31129999|198|A|131300000|6|01
131309000|Outras Participações|01012025|31129999|199|A|131300000|6|01
131850000|APLICAÇÕES EM TÍTULOS E VALORES MOBILIÁRIOS NO EXTERIOR|01012025|31129999|200|S|131000000|5|01
131851000|Títulos Emitidos pelo Tesouro Nacional|01012025|31129999|201|S|131850000|6|01
131851010|Saldo Contábil Bruto|01012025|31129999|202|A|131851000|7|01
131851040|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|203|A|131851000|7|01
131851070|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|204|A|131851000|7|01
131851080|(+/-) Ajuste a Valor Justo|01012025|31129999|205|A|131851000|7|01
131852000|Títulos Emitidos pelo Governo de Outros Países|01012025|31129999|206|S|131850000|6|01
131852010|Saldo Contábil Bruto|01012025|31129999|207|A|131852000|7|01
131852040|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|208|A|131852000|7|01
131852060|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|209|A|131852000|7|01
131852070|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|210|A|131852000|7|01
131852080|(+/-) Ajuste a Valor Justo|01012025|31129999|211|A|131852000|7|01
131852500|Títulos que Compõem o PR de Instituições Autorizadas a Funcionar pelo Banco Central|01012025|31129999|212|S|131850000|6|01
131852510|Saldo Contábil Bruto|01012025|31129999|213|A|131852500|7|01
131852540|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|214|A|131852500|7|01
131852560|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|215|A|131852500|7|01
131852570|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|216|A|131852500|7|01
131852580|(+/-) Ajuste a Valor Justo|01012025|31129999|217|A|131852500|7|01
131852600|Títulos que Compõem o PR de Instituições Financeiras no Exterior|01012025|31129999|218|S|131850000|6|01
131852610|Saldo Contábil Bruto|01012025|31129999|219|A|131852600|7|01
131852640|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|220|A|131852600|7|01
131852660|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|221|A|131852600|7|01
131852670|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|222|A|131852600|7|01
131852680|(+/-) Ajuste a Valor Justo|01012025|31129999|223|A|131852600|7|01
131853100|Títulos Privados - Renda Fixa|01012025|31129999|224|S|131850000|6|01
131853110|Saldo Contábil Bruto|01012025|31129999|225|A|131853100|7|01
131853140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|226|A|131853100|7|01
131853160|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|227|A|131853100|7|01
131853170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|228|A|131853100|7|01
131853180|(+/-) Ajuste a Valor Justo|01012025|31129999|229|A|131853100|7|01
131856000|Outros Títulos de Renda Variável|01012025|31129999|230|A|131850000|6|01
131859000|Outros|01012025|31129999|231|S|131850000|6|01
131859010|Saldo Contábil Bruto|01012025|31129999|232|A|131859000|7|01
131859040|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|233|A|131859000|7|01
131859060|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|234|A|131859000|7|01
131859070|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|235|A|131859000|7|01
131859080|(+/-) Ajuste a Valor Justo|01012025|31129999|236|A|131859000|7|01
132000000|Vinculados a Operações Compromissadas|01012025|31129999|237|S|130000000|4|01
132100000|TÍTULOS DE RENDA FIXA - VINCULADOS A RECOMPRAS|01012025|31129999|238|S|132000000|5|01
132100100|Títulos Públicos Federais|01012025|31129999|239|S|132100000|6|01
132100110|Saldo Contábil Bruto|01012025|31129999|240|A|132100100|7|01
132100140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|241|A|132100100|7|01
132100170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|242|A|132100100|7|01
132100180|(+/-) Ajuste a Valor Justo|01012025|31129999|243|A|132100100|7|01
132103100|Títulos Privados de Instituições Financeiras - Não Ligadas|01012025|31129999|244|S|132100000|6|01
132103110|Saldo Contábil Bruto|01012025|31129999|245|A|132103100|7|01
132103140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|246|A|132103100|7|01
132103160|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|247|A|132103100|7|01
132103170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|248|A|132103100|7|01
132103180|(+/-) Ajuste a Valor Justo|01012025|31129999|249|A|132103100|7|01
132103200|Títulos Privados de Instituições Financeiras - Ligadas|01012025|31129999|250|S|132100000|6|01
132103210|Saldo Contábil Bruto|01012025|31129999|251|A|132103200|7|01
132103240|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|252|A|132103200|7|01
132103260|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|253|A|132103200|7|01
132103270|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|254|A|132103200|7|01
132103280|(+/-) Ajuste a Valor Justo|01012025|31129999|255|A|132103200|7|01
132103300|Títulos Privados de Entidades Não Financeiras|01012025|31129999|256|S|132100000|6|01
132103310|Saldo Contábil Bruto|01012025|31129999|257|A|132103300|7|01
132103340|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|258|A|132103300|7|01
132103360|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|259|A|132103300|7|01
132103370|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|260|A|132103300|7|01
132103380|(+/-) Ajuste a Valor Justo|01012025|31129999|261|A|132103300|7|01
132107000|Títulos de Responsabilidade da União no Exterior|01012025|31129999|262|S|132100000|6|01
132107010|Saldo Contábil Bruto|01012025|31129999|263|A|132107000|7|01
132107040|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|264|A|132107000|7|01
132107070|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|265|A|132107000|7|01
132107080|(+/-) Ajuste a Valor Justo|01012025|31129999|266|A|132107000|7|01
132108500|Outros Títulos no Exterior|01012025|31129999|267|S|132100000|6|01
132108510|Saldo Contábil Bruto|01012025|31129999|268|A|132108500|7|01
132108540|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|269|A|132108500|7|01
132108560|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|270|A|132108500|7|01
132108570|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|271|A|132108500|7|01
132108580|(+/-) Ajuste a Valor Justo|01012025|31129999|272|A|132108500|7|01
132109900|Outros|01012025|31129999|273|S|132100000|6|01
132109910|Saldo Contábil Bruto|01012025|31129999|274|A|132109900|7|01
132109940|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|275|A|132109900|7|01
132109960|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|276|A|132109900|7|01
132109970|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|277|A|132109900|7|01
132109980|(+/-) Ajuste a Valor Justo|01012025|31129999|278|A|132109900|7|01
133000000|Instrumentos Financeiros Derivativos|01012025|31129999|279|S|130000000|4|01
133010000|CONTRATOS DE CÂMBIO - COMPRA DE MOEDA ESTRANGEIRA|01012025|31129999|280|S|133000000|5|01
133011000|Liquidação Pronta|01012025|31129999|281|A|133010000|6|01
133012000|Liquidação Futura|01012025|31129999|282|A|133010000|6|01
133020000|CONTRATOS DE CÂMBIO - VENDA DE MOEDA ESTRANGEIRA|01012025|31129999|283|S|133000000|5|01
133021000|Liquidação Pronta|01012025|31129999|284|A|133020000|6|01
133022000|Liquidação Futura|01012025|31129999|285|A|133020000|6|01
133050000|INSTRUMENTOS FINANCEIROS DERIVATIVOS - HEDGE DE CARTEIRA DE ATIVOS - LIG|01012025|31129999|286|A|133000000|5|01
133060000|CONTRATOS DE COMPRA DE OURO|01012025|31129999|287|A|133000000|5|01
133070000|CONTRATOS DE VENDA DE OURO|01012025|31129999|288|A|133000000|5|01
133150000|OPERAÇÕES DE SWAP|01012025|31129999|289|A|133000000|5|01
133300000|COMPRAS A TERMO A RECEBER|01012025|31129999|290|S|133000000|5|01
133301000|Operações com Ações|01012025|31129999|291|A|133300000|6|01
133303000|Operações Com Outros Ativos Financeiros|01012025|31129999|292|A|133300000|6|01
133304000|Operações Com Ativos Não Financeiros|01012025|31129999|293|A|133300000|6|01
133350000|VENDAS A TERMO A RECEBER|01012025|31129999|294|S|133000000|5|01
133351000|Operações com Ações|01012025|31129999|295|A|133350000|6|01
133353000|Operações Com Outros Ativos Financeiros|01012025|31129999|296|A|133350000|6|01
133354000|Operações Com Ativos Não Financeiros|01012025|31129999|297|A|133350000|6|01
133450000|MERCADOS FUTUROS - AJUSTES DIARIOS A RECEBER|01012025|31129999|298|A|133000000|5|01
133600000|PRÊMIOS DE OPÇÕES A EXERCER - AÇÕES|01012025|31129999|299|S|133000000|5|01
133601000|Compras de Opções de Compra|01012025|31129999|300|A|133600000|6|01
133602000|Compras de Opções de Venda|01012025|31129999|301|A|133600000|6|01
133700000|PREMIOS DE OPÇÕESA EXERCER - OUTROS ATIVOS. EXCETO AÇÕES|01012025|31129999|302|S|133000000|5|01
133701000|Compras de Opções de Compra|01012025|31129999|303|A|133700000|6|01
133702000|Compras de Opções de Venda|01012025|31129999|304|A|133700000|6|01
133800000|DERIVATIVOS DE CRÉDITO|01012025|31129999|305|S|133000000|5|01
133801000|Swap de Crédito|01012025|31129999|306|A|133800000|6|01
133803000|Swap de Taxa de Retorno Total|01012025|31129999|307|A|133800000|6|01
133850000|OUTROS INSTRUMENTOS FINANCEIROS DERIVATIVOS|01012025|31129999|308|A|133000000|5|01
134000000|Vinculados ao Banco Central|01012025|31129999|309|S|130000000|4|01
134100000|BANCO CENTRAL - DEPÓSITOS PARA CAPITAL EM TÍTULOS|01012025|31129999|310|S|134000000|5|01
134100100|Títulos Públicos Federais|01012025|31129999|311|S|134100000|6|01
134100110|Saldo Contábil Bruto|01012025|31129999|312|A|134100100|7|01
134100140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|313|A|134100100|7|01
134100170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|314|A|134100100|7|01
134100180|(+/-) Ajuste a Valor Justo|01012025|31129999|315|A|134100100|7|01
134109900|Outros|01012025|31129999|316|S|134100000|6|01
134109910|Saldo Contábil Bruto|01012025|31129999|317|A|134109900|7|01
134109940|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|318|A|134109900|7|01
134109960|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|319|A|134109900|7|01
134109970|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|320|A|134109900|7|01
134109980|(+/-) Ajuste a Valor Justo|01012025|31129999|321|A|134109900|7|01
134200000|BANCO CENTRAL - RESERVAS COMPULSÓRIAS EM TÍTULOS|01012025|31129999|322|S|134000000|5|01
134200100|Títulos Públicos Federais|01012025|31129999|323|S|134200000|6|01
134200110|Saldo Contábil Bruto|01012025|31129999|324|A|134200100|7|01
134200140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|325|A|134200100|7|01
134200170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|326|A|134200100|7|01
134200180|(+/-) Ajuste a Valor Justo|01012025|31129999|327|A|134200100|7|01
134209900|Outros|01012025|31129999|328|S|134200000|6|01
134209910|Saldo Contábil Bruto|01012025|31129999|329|A|134209900|7|01
134209940|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|330|A|134209900|7|01
134209960|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|331|A|134209900|7|01
134209970|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|332|A|134209900|7|01
134209980|(+/-) Ajuste a Valor Justo|01012025|31129999|333|A|134209900|7|01
134300000|BANCO CENTRAL - TÍTULOS VINCULADOS A OPERAÇÕES DE REDESCONTO|01012025|31129999|334|S|134000000|5|01
134300100|Títulos Públicos Federais|01012025|31129999|335|S|134300000|6|01
134300110|Saldo Contábil Bruto|01012025|31129999|336|A|134300100|7|01
134300140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|337|A|134300100|7|01
134300170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|338|A|134300100|7|01
134300180|(+/-) Ajuste a Valor Justo|01012025|31129999|339|A|134300100|7|01
134309900|Outros|01012025|31129999|340|S|134300000|6|01
134309910|Saldo Contábil Bruto|01012025|31129999|341|A|134309900|7|01
134309940|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|342|A|134309900|7|01
134309960|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|343|A|134309900|7|01
134309970|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|344|A|134309900|7|01
134309980|(+/-) Ajuste a Valor Justo|01012025|31129999|345|A|134309900|7|01
134400000|BANCO CENTRAL - TÍTULOS VINCULADOS A RECURSOS EXTERNOS|01012025|31129999|346|S|134000000|5|01
134400100|Títulos Públicos Federais|01012025|31129999|347|S|134400000|6|01
134400110|Saldo Contábil Bruto|01012025|31129999|348|A|134400100|7|01
134400140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|349|A|134400100|7|01
134400170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|350|A|134400100|7|01
134400180|(+/-) Ajuste a Valor Justo|01012025|31129999|351|A|134400100|7|01
134409900|Outros|01012025|31129999|352|S|134400000|6|01
134409910|Saldo Contábil Bruto|01012025|31129999|353|A|134409900|7|01
134409940|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|354|A|134409900|7|01
134409960|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|355|A|134409900|7|01
134409970|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|356|A|134409900|7|01
134409980|(+/-) Ajuste a Valor Justo|01012025|31129999|357|A|134409900|7|01
134450000|BANCO CENTRAL - TÍTULOS VINCULADOS A RECURSOS DE POUPANÇA|01012025|31129999|358|S|134000000|5|01
134450100|Títulos Públicos Federais|01012025|31129999|359|S|134450000|6|01
134450110|Saldo Contábil Bruto|01012025|31129999|360|A|134450100|7|01
134450140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|361|A|134450100|7|01
134450170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|362|A|134450100|7|01
134450180|(+/-) Ajuste a Valor Justo|01012025|31129999|363|A|134450100|7|01
134500000|TÍTULOS DE RENDA FIXA BLOQUEADOS|01012025|31129999|364|A|134000000|5|01
136000000|Vinculados à Prestação de Garantias|01012025|31129999|365|S|130000000|4|01
136100000|TÍTULOS DADOS EM GARANTIA EM OPERAÇÕES EM BOLSAS|01012025|31129999|366|S|136000000|5|01
136100100|Títulos Públicos Federais|01012025|31129999|367|S|136100000|6|01
136100110|Saldo Contábil Bruto|01012025|31129999|368|A|136100100|7|01
136100140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|369|A|136100100|7|01
136100170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|370|A|136100100|7|01
136100180|(+/-) Ajuste a Valor Justo|01012025|31129999|371|A|136100100|7|01
136103100|Títulos Privados - Renda Fixa|01012025|31129999|372|S|136100000|6|01
136103110|Saldo Contábil Bruto|01012025|31129999|373|A|136103100|7|01
136103140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|374|A|136103100|7|01
136103160|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|375|A|136103100|7|01
136103170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|376|A|136103100|7|01
136103180|(+/-) Ajuste a Valor Justo|01012025|31129999|377|A|136103100|7|01
136108000|Títulos de Renda Variável|01012025|31129999|378|A|136100000|6|01
136109900|Outros|01012025|31129999|379|S|136100000|6|01
136109910|Saldo Contábil Bruto|01012025|31129999|380|A|136109900|7|01
136109940|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|381|A|136109900|7|01
136109960|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|382|A|136109900|7|01
136109970|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|383|A|136109900|7|01
136109980|(+/-) Ajuste a Valor Justo|01012025|31129999|384|A|136109900|7|01
136150000|TÍTULOS DADOS EM GARANTIA DE OPERAÇÕES EM CÂMARAS DE LIQUIDAÇÃO E COMPENSAÇÃO|01012025|31129999|385|S|136000000|5|01
136150100|Títulos Públicos Federais|01012025|31129999|386|S|136150000|6|01
136150110|Saldo Contábil Bruto|01012025|31129999|387|A|136150100|7|01
136150140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|388|A|136150100|7|01
136150170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|389|A|136150100|7|01
136150180|(+/-) Ajuste a Valor Justo|01012025|31129999|390|A|136150100|7|01
136153100|Títulos Privados - Renda Fixa|01012025|31129999|391|S|136150000|6|01
136153110|Saldo Contábil Bruto|01012025|31129999|392|A|136153100|7|01
136153140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|393|A|136153100|7|01
136153160|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|394|A|136153100|7|01
136153170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|395|A|136153100|7|01
136153180|(+/-) Ajuste a Valor Justo|01012025|31129999|396|A|136153100|7|01
136158000|Títulos de Renda Variável|01012025|31129999|397|A|136100000|6|01
136159900|Outros|01012025|31129999|398|S|136100000|6|01
136159910|Saldo Contábil Bruto|01012025|31129999|399|A|136159900|7|01
136159940|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|400|A|136159900|7|01
136159960|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|401|A|136159900|7|01
136159970|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|402|A|136159900|7|01
136159980|(+/-) Ajuste a Valor Justo|01012025|31129999|403|A|136159900|7|01
136160000|TÍTULOS DADOS EM GARANTIA EM ARRANJO DE PAGAMENTO|01012025|31129999|404|S|136000000|5|01
136160100|Títulos Dados em Garantia em Arranjo de Pagamento|01012025|31129999|405|S|136160000|6|01
136160110|Saldo Contábil Bruto|01012025|31129999|406|A|136160100|7|01
136160140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|407|A|136160100|7|01
136160160|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|408|A|136160100|7|01
136160170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|409|A|136160100|7|01
136160180|(+/-) Ajuste a Valor Justo|01012025|31129999|410|A|136160100|7|01
136170000|TÍTULOS - CARTEIRAS DE ATIVOS - LIG|01012025|31129999|411|S|136000000|5|01
136171000|Títulos Públicos Federais|01012025|31129999|412|S|136170000|6|01
136171010|Saldo Contábil Bruto|01012025|31129999|413|A|136171000|7|01
136171040|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|414|A|136171000|7|01
136171070|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|415|A|136171000|7|01
136171080|(+/-) Ajuste a Valor Justo|01012025|31129999|416|A|136171000|7|01
136200000|TÍTULOS DADOS EM GARANTIA - OUTROS|01012025|31129999|417|S|136000000|5|01
136200100|Títulos Públicos Federais|01012025|31129999|418|S|136200000|6|01
136200110|Saldo Contábil Bruto|01012025|31129999|419|A|136200100|7|01
136200140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|420|A|136200100|7|01
136200170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|421|A|136200100|7|01
136200180|(+/-) Ajuste a Valor Justo|01012025|31129999|422|A|136200100|7|01
136203100|Títulos Privados - Renda Fixa|01012025|31129999|423|S|136200000|6|01
136203110|Saldo Contábil Bruto|01012025|31129999|424|A|136203100|7|01
136203140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|425|A|136203100|7|01
136203160|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|426|A|136203100|7|01
136203170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|427|A|136203100|7|01
136203180|(+/-) Ajuste a Valor Justo|01012025|31129999|428|A|136203100|7|01
136208000|Títulos de Renda Variável|01012025|31129999|429|A|136200000|6|01
136209900|Outros|01012025|31129999|430|S|136200000|6|01
136209910|Saldo Contábil Bruto|01012025|31129999|431|A|136209900|7|01
136209940|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|432|A|136209900|7|01
136209960|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|433|A|136209900|7|01
136209970|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|434|A|136209900|7|01
136209980|(+/-) Ajuste a Valor Justo|01012025|31129999|435|A|136209900|7|01
136250000|TÍTULOS VINCULADOS A SALDOS EM CONTA PRÉ-PAGA|01012025|31129999|436|S|136000000|5|01
136250100|Títulos Vinculados a Saldos em Conta Pré-Paga|01012025|31129999|437|S|136250000|6|01
136250110|Saldo Contábil Bruto|01012025|31129999|438|A|136250100|7|01
136250140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|439|A|136250100|7|01
136250170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|440|A|136250100|7|01
136250180|(+/-) Ajuste a Valor Justo|01012025|31129999|441|A|136250100|7|01
137000000|Títulos Objeto de Operações Compromissadas com Livre Movimentação|01012025|31129999|442|S|130000000|4|01
137100000|TÍTULOS OBJETO DE OPERAÇÕES COMPROMISSADAS COM LIVRE MOVIMENTAÇÃO|01012025|31129999|443|S|137000000|5|01
137100100|Títulos Públicos Federais - No País|01012025|31129999|444|S|137100000|6|01
137100110|Saldo Contábil Bruto|01012025|31129999|445|A|137100100|7|01
137100140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|446|A|137100100|7|01
137100170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|447|A|137100100|7|01
137100180|(+/-) Ajuste a Valor Justo|01012025|31129999|448|A|137100100|7|01
137109000|Outros Títulos de Renda Fixa|01012025|31129999|449|S|137100000|6|01
137109010|Saldo Contábil Bruto|01012025|31129999|450|A|137109000|7|01
137109040|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|451|A|137109000|7|01
137109060|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|452|A|137109000|7|01
137109070|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|453|A|137109000|7|01
137109080|(+/-) Ajuste a Valor Justo|01012025|31129999|454|A|137109000|7|01
139000000|Vinculados a Operações de Empréstimos|01012025|31129999|455|S|130000000|4|01
139100000|ATIVOS FINANCEIROS EMPRESTADOS|01012025|31129999|456|S|139000000|5|01
139100100|Títulos Públicos Federais|01012025|31129999|457|S|139100000|6|01
139100110|Saldo Contábil Bruto|01012025|31129999|458|A|139100100|7|01
139100140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|459|A|139100100|7|01
139100170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|460|A|139100100|7|01
139100180|(+/-) Ajuste a Valor Justo|01012025|31129999|461|A|139100100|7|01
139101100|Outros Títulos de Renda Fixa Emprestados|01012025|31129999|462|S|139100000|6|01
139101110|Saldo Contábil Bruto|01012025|31129999|463|A|139101100|7|01
139101140|(-) Perda Incorrida Associada ao Risco de Crédito|01012025|31129999|464|A|139101100|7|01
139101160|(-) Perda Esperada Associada ao Risco de Crédito|01012025|31129999|465|A|139101100|7|01
139101170|(+/-) Ajuste de Hedge de Valor Justo|01012025|31129999|466|A|139101100|7|01
139101180|(+/-) Ajuste a Valor Justo|01012025|31129999|467|A|139101100|7|01
139103000|Títulos de Renda Variável Emprestados|01012025|31129999|468|A|139100000|6|01
140000000|RELAÇÕES INTERFINANCEIRAS|01012025|31129999|469|S|100000000|3|01
141000000|Direitos Junto a Participantes de Sistema de Liquidação e de Arranjo de Pagamento|01012025|31129999|470|S|140000000|4|01
141100000|CHEQUES E OUTROS PAPÉIS A DEVOLVER|01012025|31129999|471|S|141000000|5|01
141104000|Liquidação Bilateral|01012025|31129999|472|A|141100000|6|01
141109000|Outros Sistemas de Liquidação|01012025|31129999|473|A|141100000|6|01
141200000|CHEQUES E OUTROS PAPÉIS A REMETER|01012025|31129999|474|S|141000000|5|01
141204000|Liquidação Bilateral|01012025|31129999|475|A|141200000|6|01
141209000|Outros Sistemas de Liquidação|01012025|31129999|476|A|141200000|6|01
141300000|CHEQUES E OUTROS PAPÉIS REMETIDOS|01012025|31129999|477|S|141000000|5|01
141304000|Liquidação Bilateral|01012025|31129999|478|A|141300000|6|01
141309000|Outros Sistemas de Liquidação|01012025|31129999|479|A|141300000|6|01
141400000|RECEBIMENTOS DE DOCUMENTOS ENVIADOS POR OUTROS PARTICIPANTES DO SISTEMA|01012025|31129999|480|S|141000000|5|01
141404000|Liquidação Bilateral|01012025|31129999|481|A|141400000|6|01
141409000|Outros Sistemas de Liquidação|01012025|31129999|482|A|141400000|6|01
141500000|TRANSAÇÕES DE PAGAMENTO|01012025|31129999|483|S|141000000|5|01
141501000|Valores a Receber Não Vinculados a Cessões|01012025|31129999|484|A|141500000|6|01
141502000|Valores a Receber Cedidos|01012025|31129999|485|A|141500000|6|01
141503000|Valores a Receber Adquiridos|01012025|31129999|486|A|141500000|6|01
141650000|TRANSAÇÕES DE PAGAMENTOS INSTANTÂNEOS|01012025|31129999|487|A|141000000|5|01
142000000|Créditos Vinculados|01012025|31129999|488|S|140000000|4|01
142020000|BANCO CENTRAL - DEPÓSITOS DE MOEDA ELETRÔNICA|01012025|31129999|489|A|142000000|5|01
142060000|BANCO CENTRAL - CONTA DE PAGAMENTO INSTANTÂNEO|01012025|31129999|490|A|142000000|5|01
142100000|BANCO CENTRAL - DEPÓSITOS EM MOEDAS ESTRANGEIRAS|01012025|31129999|491|A|142000000|5|01
