CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1|ATIVO|01012021|31129999|2|S||1|01
1.01|ATIVO CIRCULANTE|01012021|31129999|3|S|1|2|01
1.01.01|DISPONIBILIDADES|01012021|31129999|4|S|1.01|3|01
1.01.01.01|CAIXA GERAL|01012021|31129999|5|S|1.01.01|4|01
1.01.01.01.01|Caixa Matriz|01012021|31129999|6|A|1.01.01.01|5|01
1.01.01.01.02|Caixa Filiais|01012021|31129999|7|A|1.01.01.01|5|01
1.01.01.02|DEPÓSITOS BANCÁRIOS À VISTA|01012021|31129999|8|S|1.01.01|4|01
1.01.01.02.01|Bancos Conta Movimento - No País|01012021|31129999|9|A|1.01.01.02|5|01
1.01.01.02.02|Bancos Conta Movimento - No Exterior|01012021|31129999|10|A|1.01.01.02|5|01
1.01.01.04|NUMERÁRIOS EM TRÂNSITO|01012021|31129999|11|S|1.01.01|4|01
1.01.01.04.01|Numerários em Trânsito|01012021|31129999|12|A|1.01.01.04|5|01
1.01.01.05|VALORES MOBILIÁRIOS  - NÃO HEDGE - NO PAÍS|01012021|31129999|13|S|1.01.01|4|01
1.01.01.05.01|Títulos para Negociação - Mensurados a Valor Justo Por Meio do Resultado (VJPR) - No País|01012021|31129999|14|A|1.01.01.05|5|01
1.01.01.05.02|Títulos Disponíveis para Venda - No País|01012021|31129999|15|A|1.01.01.05|5|01
1.01.01.05.03|Títulos Mantidos até o Vencimento - No País|01012021|31129999|16|A|1.01.01.05|5|01
1.01.01.05.10|Debêntures Emitidas por Partes Relacionadas - No País|01012021|31129999|17|A|1.01.01.05|5|01
1.01.01.05.11|Debêntures Emitidas por Partes Não Relacionadas - No País|01012021|31129999|18|A|1.01.01.05|5|01
1.01.01.05.15|Outros Empréstimos e Recebíveis - No País|01012021|31129999|19|A|1.01.01.05|5|01
1.01.01.05.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Valores Mobiliários - No País|01012021|31129999|20|A|1.01.01.05|5|01
1.01.01.05.55|(-) Perdas  por Redução ao Valor Recuperável (Impairment)- Valores Mobiliários - No País|01012021|31129999|21|A|1.01.01.05|5|01
1.01.01.05.70|Subconta - Ajuste a Valor Justo - Valores Mobiliários - Não Hedge -No País|01012021|31129999|22|A|1.01.01.05|5|01
1.01.01.05.90|Subconta - Adoção Inicial -  Valores Mobiliários - Não Hedge - No País|01012021|31129999|23|A|1.01.01.05|5|01
1.01.01.06|VALORES MOBILIÁRIOS  - HEDGE - NO PAÍS|01012021|31129999|24|S|1.01.01|4|01
1.01.01.06.01|Derivativos - Hedge Valor Justo - No País|01012021|31129999|25|A|1.01.01.06|5|01
1.01.01.06.02|Derivativos - Hedge Fluxo de Caixa - No País|01012021|31129999|26|A|1.01.01.06|5|01
1.01.01.06.03|Derivativos - Hedge  Investimento no Exterior - No País|01012021|31129999|27|A|1.01.01.06|5|01
1.01.01.06.70|Subconta - Ajuste a Valor Justo - Valores Mobiliários - Hedge - No País|01012021|31129999|28|A|1.01.01.06|5|01
1.01.01.06.90|Subconta - Adoção Inicial -  Valores Mobiliários - Hedge - No País|01012021|31129999|29|A|1.01.01.06|5|01
1.01.01.09|VALORES MOBILIÁRIOS - NÃO HEDGE - NO EXTERIOR|01012021|31129999|30|S|1.01.01|4|01
1.01.01.09.01|Títulos para Negociação - Mensurados a Valor Justo por Meio de Resultado (VJPR) - No Exterior|01012021|31129999|31|A|1.01.01.09|5|01
1.01.01.09.02|Títulos Disponíveis para Venda - No Exterior|01012021|31129999|32|A|1.01.01.09|5|01
1.01.01.09.03|Títulos Mantidos até o Vencimento - No Exterior|01012021|31129999|33|A|1.01.01.09|5|01
1.01.01.09.10|Debêntures emitidas por Partes Relacionadas - No Exterior|01012021|31129999|34|A|1.01.01.09|5|01
1.01.01.09.11|Debêntures emitidas por Partes Não Relacionadas - No Exterior|01012021|31129999|35|A|1.01.01.09|5|01
1.01.01.09.15|Outros Empréstimos e Recebíveis - No Exterior|01012021|31129999|36|A|1.01.01.09|5|01
1.01.01.09.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Valores Mobiliários - No Exterior|01012021|31129999|37|A|1.01.01.09|5|01
1.01.01.09.55|(-) Perdas  por Redução ao Valor Recuperável (Impairment)- Valores Mobiliários - No Exterior|01012021|31129999|38|A|1.01.01.09|5|01
1.01.01.09.70|Subconta - Ajuste a Valor Justo - Não Hedge - No Exterior|01012021|31129999|39|A|1.01.01.09|5|01
1.01.01.09.90|Subconta - Adoção Inicial -  Valores Mobiliários - Não Hedge - No Exterior|01012021|31129999|40|A|1.01.01.09|5|01
1.01.01.10|VALORES MOBILIÁRIOS  - HEDGE - NO EXTERIOR|01012021|31129999|41|S|1.01.01|4|01
1.01.01.10.01|Derivativos - Hedge Valor Justo -  No Exterior|01012021|31129999|42|A|1.01.01.10|5|01
1.01.01.10.02|Derivativos - Hedge Fluxo de Caixa - No Exterior|01012021|31129999|43|A|1.01.01.10|5|01
1.01.01.10.03|Derivativos - Hedge  Investimento no Exterior - No Exterior|01012021|31129999|44|A|1.01.01.10|5|01
1.01.01.10.70|Subconta - Ajuste a Valor Justo - Valores Mobiliários - Hedge - No Exterior|01012021|31129999|45|A|1.01.01.10|5|01
1.01.01.10.90|Subconta - Adoção Inicial - Valores Mobiliários - Hedge - No Exterior|01012021|31129999|46|A|1.01.01.10|5|01
1.01.01.40|RECURSOS NO EXTERIOR DECORRENTES DE EXPORTAÇÃO|01012021|31129999|47|S|1.01.01|4|01
1.01.01.40.01|Recursos no Exterior Decorrentes de Exportação|01012021|31129999|48|A|1.01.01.40|5|01
1.01.01.99|OUTRAS DISPONIBILIDADES|01012021|31129999|49|S|1.01.01|4|01
1.01.01.99.01|Outras Disponibilidades|01012021|31129999|50|A|1.01.01.99|5|01
1.01.02|CRÉDITOS|01012021|31129999|51|S|1.01|3|01
1.01.02.01|ADIANTAMENTOS|01012021|31129999|52|S|1.01.02|4|01
1.01.02.01.01|Adiantamentos a Fornecedores - no País - Circulante|01012021|31129999|53|A|1.01.02.01|5|01
1.01.02.01.02|Adiantamentos a Fornecedores - no Exterior - Circulante|01012021|31129999|54|A|1.01.02.01|5|01
1.01.02.01.03|Adiantamentos a Funcionários - Circulante|01012021|31129999|55|A|1.01.02.01|5|01
1.01.02.01.04|Adiantamentos a Terceiros - Circulante|01012021|31129999|56|A|1.01.02.01|5|01
1.01.02.01.98|Outros Adiantamentos  - Circulante|01012021|31129999|57|A|1.01.02.01|5|01
1.01.02.02|DUPLICATAS A RECEBER|01012021|31129999|58|S|1.01.02|4|01
1.01.02.02.01|Duplicatas a Receber - Operações com Partes Não Relacionadas - no País|01012021|31129999|59|A|1.01.02.02|5|01
1.01.02.02.02|Duplicatas a Receber - Operações com Partes Não Relacionadas - no Exterior|01012021|31129999|60|A|1.01.02.02|5|01
1.01.02.02.03|Duplicatas a Receber - Operações com Partes Relacionadas - no País|01012021|31129999|61|A|1.01.02.02|5|01
1.01.02.02.04|Duplicatas a Receber - Operações com Partes Relacionadas - no Exterior|01012021|31129999|62|A|1.01.02.02|5|01
1.01.02.02.50|(-) Juros a Apropriar Decorrentes de Ajuste da Valor Presente (AVP)  - Duplicatas a Receber|01012021|31129999|63|A|1.01.02.02|5|01
1.01.02.02.52|(-) Perdas Estimadas em Créditos de Liquidação Duvidosa - Duplicatas a Receber|01012021|31129999|64|A|1.01.02.02|5|01
1.01.02.02.55|(-) Perdas por Redução ao Valor Recuperável (Impairment) - Duplicatas a Receber|01012021|31129999|65|A|1.01.02.02|5|01
1.01.02.02.90|Subconta - Adoção Inicial -  Duplicatas a Receber|01012021|31129999|66|A|1.01.02.02|5|01
1.01.02.03|TRIBUTOS A RECUPERAR|01012021|31129999|67|S|1.01.02|4|01
1.01.02.03.01|IPI a Recuperar|01012021|31129999|68|A|1.01.02.03|5|01
1.01.02.03.02|ICMS a Recuperar|01012021|31129999|69|A|1.01.02.03|5|01
1.01.02.03.03|PIS  a Recuperar - Crédito Básico|01012021|31129999|70|A|1.01.02.03|5|01
1.01.02.03.04|PIS  a Recuperar - Crédito Presumido|01012021|31129999|71|A|1.01.02.03|5|01
1.01.02.03.05|COFINS  a Recuperar - Crédito Básico|01012021|31129999|72|A|1.01.02.03|5|01
1.01.02.03.06|COFINS  a Recuperar - Crédito Presumido|01012021|31129999|73|A|1.01.02.03|5|01
1.01.02.03.07|CIDE a Recuperar|01012021|31129999|74|A|1.01.02.03|5|01
1.01.02.03.40|Outros Impostos e Contribuições a Recuperar|01012021|31129999|75|A|1.01.02.03|5|01
1.01.02.03.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Tributos a Recuperar|01012021|31129999|76|A|1.01.02.03|5|01
1.01.02.03.55|(-) Perdas  por Redução ao Valor Recuperável (Impairment) -  Tributos a Recuperar|01012021|31129999|77|A|1.01.02.03|5|01
1.01.02.04|TRIBUTOS A COMPENSAR|01012021|31129999|78|S|1.01.02|4|01
1.01.02.04.01|Imposto de Renda Retido na Fonte (IRRF)|01012021|31129999|79|A|1.01.02.04|5|01
1.01.02.04.02|IRPJ Recolhido por Estimativa|01012021|31129999|80|A|1.01.02.04|5|01
1.01.02.04.03|IRPJ Saldo Negativo|01012021|31129999|81|A|1.01.02.04|5|01
1.01.02.04.04|CSLL Retida na Fonte|01012021|31129999|82|A|1.01.02.04|5|01
1.01.02.04.05|CSLL Recolhida por Estimativa|01012021|31129999|83|A|1.01.02.04|5|01
1.01.02.04.06|CSLL Saldo Negativo|01012021|31129999|84|A|1.01.02.04|5|01
1.01.02.04.07|PIS/PASEP Retido na Fonte|01012021|31129999|85|A|1.01.02.04|5|01
1.01.02.04.08|PIS/PASEP a Compensar|01012021|31129999|86|A|1.01.02.04|5|01
1.01.02.04.09|COFINS Retida na Fonte|01012021|31129999|87|A|1.01.02.04|5|01
1.01.02.04.10|COFINS  a Compensar|01012021|31129999|88|A|1.01.02.04|5|01
1.01.02.04.11|IPI a Compensar|01012021|31129999|89|A|1.01.02.04|5|01
1.01.02.04.12|IOF a Compensar|01012021|31129999|90|A|1.01.02.04|5|01
1.01.02.04.13|Imposto de Importação a Compensar|01012021|31129999|91|A|1.01.02.04|5|01
1.01.02.04.14|Imposto de Exportação a Compensar|01012021|31129999|92|A|1.01.02.04|5|01
1.01.02.04.15|ITR a Compensar|01012021|31129999|93|A|1.01.02.04|5|01
1.01.02.04.16|CIDE a Compensar|01012021|31129999|94|A|1.01.02.04|5|01
1.01.02.04.17|Contribuição Previdenciária Retida na Prestação de Serviços|01012021|31129999|95|A|1.01.02.04|5|01
1.01.02.04.18|Contribuição Previdenciária a Compensar|01012021|31129999|96|A|1.01.02.04|5|01
1.01.02.04.40|Outros Tributos a Compensar|01012021|31129999|97|A|1.01.02.04|5|01
1.01.02.04.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Tributos a Compensar|01012021|31129999|98|A|1.01.02.04|5|01
1.01.02.04.55|(-) Perdas  por Redução ao Valor Recuperável (Impairment)- Tributos a Compensar|01012021|31129999|99|A|1.01.02.04|5|01
1.01.02.09|OUTROS CRÉDITOS - CIRCULANTE|01012021|31129999|100|S|1.01.02|4|01
1.01.02.09.01|Mútuos com Partes Não Relacionadas - Circulante - No País|01012021|31129999|101|A|1.01.02.09|5|01
1.01.02.09.02|Mútuos com Partes Não Relacionadas - Circulante - No Exterior|01012021|31129999|102|A|1.01.02.09|5|01
1.01.02.09.03|Dividendos a Receber - Circulante - No País|01012021|31129999|103|A|1.01.02.09|5|01
1.01.02.09.04|Dividendos a Receber - Circulante - No Exterior|01012021|31129999|104|A|1.01.02.09|5|01
1.01.02.09.05|Juros Sobre o Capital Próprio a Receber  - Circulante|01012021|31129999|105|A|1.01.02.09|5|01
1.01.02.09.06|Adiantamento para Futuro Aumento de Capital -Ativo - Circulante|01012021|31129999|106|A|1.01.02.09|5|01
1.01.02.09.07|Outros Juros a Receber - Circulante|01012021|31129999|107|A|1.01.02.09|5|01
1.01.02.09.09|Contraprestação Contingente Ativa  - Combinação de Negócios - Circulante|01012021|31129999|108|A|1.01.02.09|5|01
1.01.02.09.10|Demais Créditos a Receber - Circulante|01012021|31129999|109|A|1.01.02.09|5|01
1.01.02.09.11|Depósitos em Contencioso - Circulante|01012021|31129999|110|A|1.01.02.09|5|01
1.01.02.09.12|Outros Créditos em Contencioso - Circulante|01012021|31129999|111|A|1.01.02.09|5|01
1.01.02.09.20|Direitos Creditórios Cedidos|01012021|31129999|112|A|1.01.02.09|5|01
1.01.02.09.21|(-) Deságio na Cessão de Títulos|01012021|31129999|113|A|1.01.02.09|5|01
1.01.02.09.25|Direitos Creditórios a Receber|01012021|31129999|114|A|1.01.02.09|5|01
